info: () => {
  return format(new Date(), "yyyy-MM-dd HH:mm:ss:SSS");
} | 36ca5a40-b854-462c-b84f-a74ee0ac01dc | studentsController | getStudent | {} {"service":"atul-assigment"}
info: 2024-03-10 08:09:21:301 | 57516f79-bd82-4831-b1a7-154c03c70de7 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:09:21:363 | 57516f79-bd82-4831-b1a7-154c03c70de7 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:09:52:716 | 828a79d2-2a4a-4bce-a377-408f1418bda1 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:09:52:990 | 4d96d454-5e93-4bd4-9718-fcba696386fa | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:09:53:039 | 4d96d454-5e93-4bd4-9718-fcba696386fa | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:10:05:900 | 0889e34a-a96a-4302-a510-5135d1ebe4bc | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:10:06:153 | 089370c0-88b7-4538-8ecc-362d807bf66d | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:10:06:195 | 089370c0-88b7-4538-8ecc-362d807bf66d | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:10:32:016 | a6b790c4-b8d9-4c32-bd6d-6227efbfa750 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:10:32:261 | 6f9b3d11-c4e5-4cf5-b205-8509f25d9b3d | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:10:32:308 | 6f9b3d11-c4e5-4cf5-b205-8509f25d9b3d | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:11:00:481 | e1d4aec2-771e-448d-bf06-708c58e47605 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:11:00:730 | f17aa666-4448-481c-aafe-aab695e8449a | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:11:00:794 | f17aa666-4448-481c-aafe-aab695e8449a | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:11:12:241 | 32fa49a6-abf1-45d6-8721-2d5e37908343 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:11:12:242 | 32fa49a6-abf1-45d6-8721-2d5e37908343 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:11:12:243 | 32fa49a6-abf1-45d6-8721-2d5e37908343 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:11:24:902 | 32fa49a6-abf1-45d6-8721-2d5e37908343 | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:11:42:405 | c7df3028-25d5-4d85-9721-21c6eda04ebc | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:11:42:406 | c7df3028-25d5-4d85-9721-21c6eda04ebc | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:11:42:407 | c7df3028-25d5-4d85-9721-21c6eda04ebc | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:11:42:417 | c7df3028-25d5-4d85-9721-21c6eda04ebc | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:12:01:281 | 6baa1e86-0378-4b86-9198-b2b54f7d2f6b | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:12:01:283 | 6baa1e86-0378-4b86-9198-b2b54f7d2f6b | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:12:01:284 | 6baa1e86-0378-4b86-9198-b2b54f7d2f6b | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:12:01:297 | 6baa1e86-0378-4b86-9198-b2b54f7d2f6b | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:12:50:335 | f4ea9121-60f3-495d-9cf3-1c4f6509c5ae | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:12:50:718 | 4388a640-33aa-4966-9bcf-b6858a893632 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:12:50:769 | 4388a640-33aa-4966-9bcf-b6858a893632 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:13:08:475 | 6411581c-2f7c-4fb4-be79-7a1a13ffc601 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:13:08:765 | 312d2bac-a373-47c3-89c6-8f22fc7fafa1 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:13:08:831 | 312d2bac-a373-47c3-89c6-8f22fc7fafa1 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:13:25:662 | 82d38ba9-f0dc-44f0-a44f-0777d72baf68 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:13:25:999 | e4ec9aaf-1c5a-4f2e-97f4-e6e58ce4d1b5 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:13:26:041 | e4ec9aaf-1c5a-4f2e-97f4-e6e58ce4d1b5 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:13:29:947 | 99e87848-4cc7-4a0a-828c-dfd4922f635a | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:13:29:948 | 99e87848-4cc7-4a0a-828c-dfd4922f635a | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:13:29:949 | 99e87848-4cc7-4a0a-828c-dfd4922f635a | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:13:29:971 | 99e87848-4cc7-4a0a-828c-dfd4922f635a | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:14:09:784 | 1690fdf4-4cd0-45aa-a789-6ade428f698f | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:14:10:043 | c773b181-c7be-4834-977e-a54bdfea7a2e | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:14:10:087 | c773b181-c7be-4834-977e-a54bdfea7a2e | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:14:21:038 | 2d574583-bfec-410a-9417-6b6d7f4c6fd3 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:14:21:275 | a3e5fbbe-585c-4d99-ad94-324b6859e9fe | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:14:21:319 | a3e5fbbe-585c-4d99-ad94-324b6859e9fe | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:14:50:188 | 163a2c78-f47c-488e-af0f-615471870384 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:14:50:444 | 5dbb51de-6430-482d-ae8a-408fc3133355 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:14:50:486 | 5dbb51de-6430-482d-ae8a-408fc3133355 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:15:03:600 | 2d0be0dc-2640-4308-8320-5760206fdc20 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:15:03:889 | 2ad0621d-e3a3-4d01-ae85-7a19ceb2abb5 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:15:03:943 | 2ad0621d-e3a3-4d01-ae85-7a19ceb2abb5 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:15:06:761 | 88ba8ae3-c79b-418b-a6ce-d2a796535029 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:15:06:763 | 88ba8ae3-c79b-418b-a6ce-d2a796535029 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:15:06:764 | 88ba8ae3-c79b-418b-a6ce-d2a796535029 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:15:06:785 | 88ba8ae3-c79b-418b-a6ce-d2a796535029 | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:15:55:682 | 5796bcda-ce95-4d6e-84d8-9e0622a8eb36 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:15:55:960 | 41a2f1cd-ca01-4d7e-891a-a31aa2c87c1e | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:15:56:009 | 41a2f1cd-ca01-4d7e-891a-a31aa2c87c1e | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:16:00:028 | a8e240b4-8952-47c8-8cec-a537f16561ac | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:16:00:030 | a8e240b4-8952-47c8-8cec-a537f16561ac | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:16:00:031 | a8e240b4-8952-47c8-8cec-a537f16561ac | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:16:00:056 | a8e240b4-8952-47c8-8cec-a537f16561ac | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:16:27:388 | a9fef4c8-a00e-4988-9857-e856428d278e | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:16:27:635 | a5f103e0-1cbf-4fdf-9ace-c1d32f72da2d | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:16:27:690 | a5f103e0-1cbf-4fdf-9ace-c1d32f72da2d | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:16:32:280 | d19b1f7a-4e81-4cc8-aeca-0fd5e9a2a8da | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:16:32:282 | d19b1f7a-4e81-4cc8-aeca-0fd5e9a2a8da | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:16:32:283 | d19b1f7a-4e81-4cc8-aeca-0fd5e9a2a8da | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:16:32:306 | d19b1f7a-4e81-4cc8-aeca-0fd5e9a2a8da | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:16:41:296 | 8eba5be0-973e-4c98-ba04-e42750523857 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:16:41:571 | 4ca7ef3c-5a2a-4628-ae83-bddc916af527 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:16:41:622 | 4ca7ef3c-5a2a-4628-ae83-bddc916af527 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:17:08:717 | dd5d3cb7-f3dd-4410-a074-b9334eb7aec8 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:17:08:718 | dd5d3cb7-f3dd-4410-a074-b9334eb7aec8 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:17:08:719 | dd5d3cb7-f3dd-4410-a074-b9334eb7aec8 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:17:08:743 | dd5d3cb7-f3dd-4410-a074-b9334eb7aec8 | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:18:08:042 | e8578234-f722-494f-b48d-f26c508eea64 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:18:08:044 | e8578234-f722-494f-b48d-f26c508eea64 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:18:08:045 | e8578234-f722-494f-b48d-f26c508eea64 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:18:08:054 | e8578234-f722-494f-b48d-f26c508eea64 | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:19:34:253 | 51da2ded-29a7-4094-8261-f84a0938d244 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:19:34:587 | 9f13660e-8c58-4fd6-a7a7-747fda1285a0 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:19:34:637 | 9f13660e-8c58-4fd6-a7a7-747fda1285a0 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:20:23:465 | 98b0d257-dc02-4d7b-8498-45337d6374db | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:20:23:696 | 31626c25-b5e6-4aac-8b0f-860363705679 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:20:23:809 | 31626c25-b5e6-4aac-8b0f-860363705679 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:20:29:196 | b875110e-eb19-4079-ba7c-94a95da276d8 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:20:29:198 | b875110e-eb19-4079-ba7c-94a95da276d8 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:20:29:199 | b875110e-eb19-4079-ba7c-94a95da276d8 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:20:29:221 | b875110e-eb19-4079-ba7c-94a95da276d8 | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:20:31:369 | b875110e-eb19-4079-ba7c-94a95da276d8 | studentsService | generatePdf | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:22:56:004 | 56f53ec5-0536-423b-a02b-c524500bdf22 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:22:56:356 | 7033816b-e596-4761-bf86-18202c9297bf | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:22:56:407 | 7033816b-e596-4761-bf86-18202c9297bf | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:23:49:591 | 12a38aab-fbbb-46c1-8385-772785733dee | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:23:49:593 | 12a38aab-fbbb-46c1-8385-772785733dee | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:23:49:594 | 12a38aab-fbbb-46c1-8385-772785733dee | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:23:49:616 | 12a38aab-fbbb-46c1-8385-772785733dee | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:23:55:486 | 12a38aab-fbbb-46c1-8385-772785733dee | studentsService | generatePdf | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:24:04:670 | 26a65e95-2807-4a67-8584-d23adc5d8e43 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:24:04:672 | 26a65e95-2807-4a67-8584-d23adc5d8e43 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:24:04:672 | 26a65e95-2807-4a67-8584-d23adc5d8e43 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:24:04:683 | 26a65e95-2807-4a67-8584-d23adc5d8e43 | studentsService | generatePdf | {} {"service":"atul-assigment"}
info: 2024-03-10 08:24:04:737 | 26a65e95-2807-4a67-8584-d23adc5d8e43 | studentsService | generatePdf | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:24:54:553 | 203f6acb-2c10-4477-a958-8ef571968055 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:24:55:097 | b40a7780-68cb-4644-a7eb-72877520b50c | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:24:55:155 | b40a7780-68cb-4644-a7eb-72877520b50c | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:25:11:804 | 60a30426-d861-4ce6-bbb2-400ae297ad88 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:25:12:114 | 5eb676eb-13dc-4ce4-9cc5-343e9b972cff | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:25:12:161 | 5eb676eb-13dc-4ce4-9cc5-343e9b972cff | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:25:16:078 | e546f3e7-a64c-43f1-8050-5025b4f0499b | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:25:16:400 | c2ea7cd3-257f-476b-85af-5e1d2d4b93e6 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:25:16:450 | c2ea7cd3-257f-476b-85af-5e1d2d4b93e6 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:25:34:080 | f1f69f74-b5f6-423d-af37-1b4a9505d497 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:25:34:455 | fade398a-b511-4371-b752-4b95e0fe51fc | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:25:34:501 | fade398a-b511-4371-b752-4b95e0fe51fc | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:28:17:363 | b107a545-1aa7-4d03-899f-640747dc6060 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:28:17:601 | 77e62163-c378-475b-ac90-ba811a2a3ffa | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:28:17:638 | 77e62163-c378-475b-ac90-ba811a2a3ffa | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:28:34:487 | bc72abce-d22c-4ee0-966f-774368ec3a06 | routes | listener | {"message":"loaded route students"} {"service":"atul-assigment"}
info: 2024-03-10 08:28:34:724 | 2cb7b437-90d6-479f-9f08-ec9c8e33cee6 | index | server | {"message":"server started on 3050"} {"service":"atul-assigment"}
info: 2024-03-10 08:28:34:761 | 2cb7b437-90d6-479f-9f08-ec9c8e33cee6 | index | database | {"message":"mysql database connected!"} {"service":"atul-assigment"}
info: 2024-03-10 08:28:43:516 | 565ac004-bab1-4e3a-a398-f824a8d0d23d | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:28:43:518 | 565ac004-bab1-4e3a-a398-f824a8d0d23d | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:28:43:520 | 565ac004-bab1-4e3a-a398-f824a8d0d23d | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:28:43:542 | 565ac004-bab1-4e3a-a398-f824a8d0d23d | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:28:43:619 | 565ac004-bab1-4e3a-a398-f824a8d0d23d | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:28:55:629 | 57bfef5c-82b2-4cf2-a13c-77a4a32566b9 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:28:55:633 | 57bfef5c-82b2-4cf2-a13c-77a4a32566b9 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:28:55:637 | 57bfef5c-82b2-4cf2-a13c-77a4a32566b9 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:28:55:649 | 57bfef5c-82b2-4cf2-a13c-77a4a32566b9 | studentsService | generatePdfAsync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:28:55:710 | 57bfef5c-82b2-4cf2-a13c-77a4a32566b9 | studentsService | generatePdfAsync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:21:462 | b7b1da67-fbbe-448e-afc4-86ef62cd5c74 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:21:464 | b7b1da67-fbbe-448e-afc4-86ef62cd5c74 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:21:466 | b7b1da67-fbbe-448e-afc4-86ef62cd5c74 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:21:476 | b7b1da67-fbbe-448e-afc4-86ef62cd5c74 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:21:542 | b7b1da67-fbbe-448e-afc4-86ef62cd5c74 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:30:809 | abf360be-7f47-4c53-b1d8-fc1d63fc71dd | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:30:812 | abf360be-7f47-4c53-b1d8-fc1d63fc71dd | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:30:813 | abf360be-7f47-4c53-b1d8-fc1d63fc71dd | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:30:822 | abf360be-7f47-4c53-b1d8-fc1d63fc71dd | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:30:871 | abf360be-7f47-4c53-b1d8-fc1d63fc71dd | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:31:893 | d78f9b91-2f60-47c1-b9fe-60c2c69d356f | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:31:895 | d78f9b91-2f60-47c1-b9fe-60c2c69d356f | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:31:896 | d78f9b91-2f60-47c1-b9fe-60c2c69d356f | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:31:901 | d78f9b91-2f60-47c1-b9fe-60c2c69d356f | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:31:943 | d78f9b91-2f60-47c1-b9fe-60c2c69d356f | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:32:625 | 7c6e867d-baf5-42d1-8fa7-64d748fe7de1 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:32:627 | 7c6e867d-baf5-42d1-8fa7-64d748fe7de1 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:32:628 | 7c6e867d-baf5-42d1-8fa7-64d748fe7de1 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:32:633 | 7c6e867d-baf5-42d1-8fa7-64d748fe7de1 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:32:674 | 7c6e867d-baf5-42d1-8fa7-64d748fe7de1 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:219 | 4af7eece-93a1-4b44-90a0-11c1c16d3c09 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:220 | 4af7eece-93a1-4b44-90a0-11c1c16d3c09 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:221 | 4af7eece-93a1-4b44-90a0-11c1c16d3c09 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:226 | 4af7eece-93a1-4b44-90a0-11c1c16d3c09 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:259 | 4af7eece-93a1-4b44-90a0-11c1c16d3c09 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:803 | b4c55fbe-5568-4e6e-b6cd-fa073dc3667f | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:804 | b4c55fbe-5568-4e6e-b6cd-fa073dc3667f | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:805 | b4c55fbe-5568-4e6e-b6cd-fa073dc3667f | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:809 | b4c55fbe-5568-4e6e-b6cd-fa073dc3667f | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:33:843 | b4c55fbe-5568-4e6e-b6cd-fa073dc3667f | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:34:385 | 4dc12438-5d74-45ff-85ac-8a81df555d10 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:34:389 | 4dc12438-5d74-45ff-85ac-8a81df555d10 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:34:390 | 4dc12438-5d74-45ff-85ac-8a81df555d10 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:34:402 | 4dc12438-5d74-45ff-85ac-8a81df555d10 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:34:459 | 4dc12438-5d74-45ff-85ac-8a81df555d10 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:35:075 | b3bd86d6-3cf5-4c0b-989e-4870a7d6bfac | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:35:077 | b3bd86d6-3cf5-4c0b-989e-4870a7d6bfac | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:35:078 | b3bd86d6-3cf5-4c0b-989e-4870a7d6bfac | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:35:083 | b3bd86d6-3cf5-4c0b-989e-4870a7d6bfac | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:35:116 | b3bd86d6-3cf5-4c0b-989e-4870a7d6bfac | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
info: 2024-03-10 08:29:36:399 | fea8ebfc-5ebe-4670-978d-8685a590fad0 | studentsController | generateIdCards | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:36:401 | fea8ebfc-5ebe-4670-978d-8685a590fad0 | studentsService | generateIds | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:36:402 | fea8ebfc-5ebe-4670-978d-8685a590fad0 | studentsService | getStudentDetails | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:36:407 | fea8ebfc-5ebe-4670-978d-8685a590fad0 | studentsService | generatePdfSync | {} {"service":"atul-assigment"}
info: 2024-03-10 08:29:36:439 | fea8ebfc-5ebe-4670-978d-8685a590fad0 | studentsService | generatePdfSync | {"message":"Pdf Generated Successfully"} {"service":"atul-assigment"}
